Date,"Mt. Gox
BTC/USD
Weighted
Avg","Mt. Gox
BTC/USD
Volume (BTCs)","Month
Name","Mt. Gox
BTC/USD
Monthly
Avg","Through
Block","Mt. Gox
BTC/USD
Open","Mt. Gox
BTC/USD
High","Mt. Gox
BTC/USD
Low","Mt. Gox
BTC/USD
Close","Mt. Gox
BTC/USD
Volume (USDs)","Output
Volume (BTCs)
","Mt. Gox
BTC/EUR
Close","EUR/USD
Forex","EUR
Premium",Gold,"BTC/
Gold",Silver,"BTC/
Silver",Crude (WTI),"BTC/
Oil","BitcoinTalk
New Posts","BitcoinTalk
Page Views"
7/30/2011,$13.53,"6,104.38",,,,13.49832,13.63000,13.45000,13.53034,"$82,590.44","374,677",n/a,1.4328,n/a,"$1,628.30",0.0083,$39.63,0.3414,$95.70,0.1414,"2,470",#N/A
7/31/2011,$13.52,"45,723.44",Jul. 2011,$14.10,"139,035",13.53034,14.89990,12.82922,13.35000,"$618,135.50","585,272",n/a,1.4396,n/a,"$1,628.30",0.0083,$39.63,0.3412,$95.70,0.1413,"2,896",#N/A
8/1/2011,$13.17,"21,748.09",,,,13.35000,13.55010,12.85000,13.09460,"$286,373.02","398,551",n/a,1.4396,n/a,"$1,619.00",0.0081,$39.31,0.3350,$94.89,0.1388,"2,654",#N/A
8/2/2011,$12.39,"57,242.69",,,,13.09460,13.10000,11.50000,12.05000,"$709,463.16","541,433",n/a,1.4349,n/a,"$1,641.90",0.0075,$39.73,0.3119,$93.79,0.1321,"3,273",#N/A
8/3/2011,$10.45,"90,287.33",,,,12.05000,12.16000,8.70000,9.26000,"$943,628.17","423,218",n/a,1.4226,n/a,"$1,663.40",0.0063,$41.04,0.2546,$91.93,0.1137,"3,431",#N/A
8/4/2011,$10.58,"50,094.10",,,,9.26000,11.15000,9.26999,10.75000,"$529,876.35","346,382",n/a,1.4256,n/a,"$1,656.20",0.0064,$41.62,0.2542,$86.63,0.1221,"3,410",#N/A
8/5/2011,$10.27,"30,765.69",,,,10.75000,10.99000,9.50000,9.79990,"$315,866.93","443,829",n/a,1.4244,n/a,"$1,648.80",0.0062,$39.24,0.2617,$86.88,0.1182,"3,056",#N/A
8/6/2011,$7.82,"102,411.73",,,,9.79990,9.95000,5.74200,6.55000,"$801,213.08","393,965",n/a,1.4157,n/a,"$1,648.80",0.0047,$39.24,0.1993,$86.88,0.0900,"3,016",#N/A
8/7/2011,$7.72,"89,830.96",,,,6.55000,9.47000,6.01000,7.90000,"$693,796.98","383,287",n/a,1.4291,n/a,"$1,648.80",0.0047,$39.24,0.1967,$86.88,0.0889,"3,087",#N/A
8/8/2011,$7.74,"34,042.22",,,,7.90000,8.15998,7.05500,7.79991,"$263,570.19","775,351",n/a,1.4307,n/a,"$1,710.20",0.0045,$39.86,0.1942,$81.31,0.0952,"2,940",#N/A
8/9/2011,$9.72,"114,472.78",,,,7.79991,12.10000,7.67100,9.99000,"$1,112,123.77","2,787,550",n/a,1.4278,n/a,"$1,740.00",0.0056,$38.36,0.2534,$79.30,0.1226,"2,987",#N/A
8/10/2011,$10.00,"24,254.45",,,,9.99000,10.40001,9.50000,9.98000,"$242,598.48","952,897",n/a,1.4232,n/a,"$1,781.30",0.0056,$38.31,0.2610,$82.89,0.1206,"2,612",#N/A
8/11/2011,$9.47,"58,114.56",,,,9.98000,10.49590,8.45099,9.46248,"$550,577.88","686,891",n/a,1.4306,n/a,"$1,748.80",0.0054,$39.18,0.2417,$85.72,0.1105,"2,683",#N/A
8/12/2011,$9.32,"41,592.12",,,,9.46248,9.80000,8.91000,9.46051,"$387,476.18","350,528",n/a,1.4206,n/a,"$1,740.20",0.0054,$38.29,0.2434,$85.38,0.1092,"2,520",#N/A
8/13/2011,$9.80,"29,759.76",,,,9.46051,10.25041,9.28000,10.13100,"$291,543.08","326,912",n/a,1.4225,n/a,"$1,740.20",0.0056,$38.29,0.2559,$85.38,0.1148,"1,848",#N/A
8/14/2011,$10.61,"44,125.50",,,,10.13100,11.24000,9.62000,10.79570,"$468,353.91","431,809",n/a,1.4249,n/a,"$1,740.20",0.0061,$38.29,0.2771,$85.38,0.1243,"1,943",#N/A
8/15/2011,$11.30,"38,155.54",,,,10.79570,11.89000,10.72151,11.14979,"$431,203.74","348,419",n/a,1.4249,n/a,"$1,755.50",0.0064,$39.18,0.2884,$87.88,0.1286,"2,248",#N/A
8/16/2011,$11.05,"15,325.44",,,,11.14979,11.32000,10.81090,10.96409,"$169,357.89","337,473",n/a,1.4346,n/a,"$1,782.40",0.0062,$39.36,0.2807,$86.65,0.1275,"3,053",#N/A
8/17/2011,$10.88,"22,898.69",,,,10.96409,11.10000,10.66100,10.94555,"$249,104.68","339,782",n/a,1.4409,n/a,"$1,791.20",0.0061,$40.02,0.2719,$87.58,0.1242,"2,616",#N/A
8/18/2011,$10.90,"8,210.38",,,,10.94555,11.04999,10.81000,10.83001,"$89,515.28","429,956",n/a,1.4421,n/a,"$1,818.90",0.0060,$40.32,0.2703,$82.38,0.1323,"2,441",#N/A
8/19/2011,$11.40,"33,721.05",,,,10.83001,11.81000,10.83001,11.65000,"$384,289.87","564,623",n/a,1.4377,n/a,"$1,848.90",0.0062,$41.98,0.2716,$82.26,0.1386,"2,520",#N/A
8/20/2011,$11.49,"9,915.00",,,,11.65000,11.69001,11.40000,11.45300,"$113,880.29","245,694",n/a,1.4347,n/a,"$1,848.90",0.0062,$41.98,0.2737,$82.26,0.1397,"1,671",#N/A
8/21/2011,$11.38,"8,720.35",,,,11.45300,11.51000,11.31000,11.31125,"$99,220.98","237,932",n/a,1.4396,n/a,"$1,848.90",0.0062,$41.98,0.2711,$82.26,0.1383,"1,795",#N/A
8/22/2011,$11.03,"36,996.14",,,,11.31125,11.50100,10.51000,10.89500,"$407,895.13","294,077",n/a,1.4395,n/a,"$1,888.70",0.0058,$43.49,0.2536,$84.12,0.1311,"1,877",#N/A
8/23/2011,$11.03,"12,779.51",,,,10.89500,11.30000,10.80900,10.94001,"$141,019.11","435,943",n/a,1.4384,n/a,"$1,858.30",0.0059,$42.88,0.2572,$85.44,0.1291,"2,125",#N/A
8/24/2011,$10.94,"7,815.83",,,,10.94001,11.08300,10.83090,10.85060,"$85,516.17","552,500",n/a,1.4411,n/a,"$1,754.10",0.0062,$42.08,0.2600,$85.16,0.1285,"1,909",#N/A
8/25/2011,$10.01,"55,485.39",,,,10.85060,10.89100,9.10000,9.65702,"$555,232.04","394,895",n/a,1.4426,n/a,"$1,759.80",0.0057,$39.00,0.2567,$85.30,0.1174,"2,512",#N/A
8/26/2011,$8.65,"83,004.37",,,,9.65702,9.88900,7.64200,8.17939,"$718,309.63","278,481",n/a,1.4408,n/a,"$1,794.10",0.0048,$41.06,0.2107,$85.37,0.1013,"2,366",#N/A
8/27/2011,$8.63,"21,998.79",,,,8.17939,9.11000,8.12082,8.59020,"$189,777.37","2,731,977",n/a,1.4426,n/a,"$1,794.10",0.0048,$41.06,0.2102,$85.37,0.1011,"1,831",#N/A
8/28/2011,$8.97,"24,155.28",,,,8.59020,9.48110,8.44758,9.07011,"$216,706.80","196,781",n/a,1.4499,n/a,"$1,794.10",0.0050,$41.06,0.2185,$85.37,0.1051,"1,893",#N/A
8/29/2011,$8.93,"21,651.28",,,,9.07011,9.27027,8.65000,8.96900,"$193,411.57","235,746",n/a,1.4499,n/a,"$1,788.40",0.0050,$41.06,0.2175,$87.27,0.1023,"2,179",#N/A
8/30/2011,$8.78,"11,773.82",,,,8.96900,9.00000,8.55000,8.79134,"$103,338.65","243,490",n/a,1.4507,n/a,"$1,827.50",0.0048,$40.90,0.2147,$88.90,0.0988,"2,796",#N/A
8/31/2011,$8.35,"19,648.24",Aug. 2011,$10.09,"143,408",8.79134,8.79000,8.01001,8.19951,"$164,091.75","267,606",n/a,1.4469,n/a,"$1,829.30",0.0046,$41.35,0.2019,$88.81,0.0940,"2,715",#N/A
9/1/2011,$8.22,"11,903.53",,,,8.19951,8.35994,8.10000,8.21000,"$97,874.33","346,068",n/a,1.4425,n/a,"$1,826.70",0.0045,$41.47,0.1982,$88.93,0.0924,"2,713",#N/A
9/2/2011,$8.44,"16,814.55",,,,8.21000,8.71380,8.23000,8.64000,"$141,975.28","243,024",5.78468,1.4318,-4.32%,"$1,874.40",0.0045,$42.50,0.1986,$86.45,0.0976,"2,888",#N/A
9/3/2011,$8.53,"6,944.99",,,,8.64000,8.69000,8.36307,8.48000,"$59,247.47","241,946",5.83382,1.4240,-2.08%,"$1,874.40",0.0046,$42.50,0.2007,$86.45,0.0987,"2,162",#N/A
9/4/2011,$8.17,"19,673.49",,,,8.48000,8.49000,7.85000,8.17798,"$160,817.86","1,672,147",5.83382,1.4206,1.32%,"$1,874.40",0.0044,$42.50,0.1922,$86.45,0.0945,"2,530",#N/A
9/5/2011,$7.62,"30,798.75",,,,8.17798,8.19142,7.25000,7.61101,"$234,672.80","1,727,494",5.03096,1.4202,-6.52%,"$1,874.40",0.0041,$42.71,0.1784,$86.45,0.0881,"2,460",#N/A
9/6/2011,$6.73,"82,496.05",,,,7.61101,7.65713,6.12200,6.86280,"$555,289.16","3,276,984",4.53582,1.4131,-7.07%,"$1,870.60",0.0036,$41.85,0.1608,$86.02,0.0782,"3,180",#N/A
9/7/2011,$7.03,"49,642.10",,,,6.86280,7.59916,6.53001,7.18640,"$348,836.44","1,079,147",4.94760,1.4071,-3.23%,"$1,814.90",0.0039,$40.98,0.1715,$89.34,0.0787,"2,511",#N/A
9/8/2011,$6.80,"31,886.33",,,,7.18640,7.19786,6.51235,6.53000,"$216,888.79","384,196",4.77000,1.4051,2.57%,"$1,855.20",0.0037,$42.14,0.1614,$89.05,0.0764,"2,396",#N/A
9/9/2011,$5.31,"217,433.29",,,,6.53000,6.57686,4.18000,5.03000,"$1,154,613.99","414,417",3.50029,1.4023,-2.48%,"$1,857.10",0.0029,$41.40,0.1283,$87.24,0.0609,"2,477",#N/A
9/10/2011,$5.03,"44,484.53",,,,5.03000,5.49000,4.63000,4.77390,"$223,562.81","313,641",3.48666,1.3817,0.91%,"$1,857.10",0.0027,$41.40,0.1215,$87.24,0.0577,0,#N/A
9/11/2011,$6.07,"143,792.58",,,,4.77390,7.40000,4.60000,5.86435,"$873,010.64","1,007,931",3.65640,1.3652,-17.48%,"$1,857.10",0.0033,$41.40,0.1466,$87.24,0.0696,"1,750",#N/A
9/12/2011,$6.04,"63,864.04",,,,5.86435,6.58212,5.41210,6.07800,"$385,739.55","633,133",4.37685,1.3644,-1.78%,"$1,810.60",0.0033,$40.81,0.1480,$88.19,0.0685,"2,191",#N/A
9/13/2011,$5.84,"23,759.28",,,,6.07800,6.08500,5.70000,5.80000,"$138,683.87","341,538",4.34000,1.3602,1.75%,"$1,827.50",0.0032,$40.02,0.1459,$90.21,0.0647,"2,298",#N/A
9/14/2011,$5.56,"43,768.26",,,,5.80000,5.84731,5.32488,5.61932,"$243,197.97","337,226",4.10000,1.3667,-0.28%,"$1,824.20",0.0030,$41.23,0.1349,$88.91,0.0625,"1,780",#N/A
9/15/2011,$4.98,"86,220.92",,,,5.61932,5.61932,4.44000,4.84000,"$429,502.83","248,417",3.50000,1.3689,-1.02%,"$1,779.20",0.0028,$40.34,0.1235,$89.40,0.0557,"1,929",#N/A
9/16/2011,$4.82,"31,651.09",,,,4.84000,4.99000,4.61000,4.82000,"$152,408.87","535,163",3.50000,1.3793,0.16%,"$1,812.50",0.0027,$39.97,0.1206,$87.96,0.0548,"1,738",#N/A
9/17/2011,$4.81,"20,303.08",,,,4.82000,4.93000,4.70000,4.77000,"$97,582.47","527,059",3.57327,1.3824,3.44%,"$1,812.50",0.0027,$39.97,0.1203,$87.96,0.0547,"1,689",#N/A
9/18/2011,$5.14,"44,623.90",,,,4.77000,5.60000,4.72134,5.20000,"$229,468.54","300,685",3.74716,1.3801,-0.55%,"$1,812.50",0.0028,$39.97,0.1286,$87.96,0.0584,"1,648",#N/A
9/19/2011,$5.29,"49,836.79",,,,5.20000,5.64399,4.90000,5.46001,"$263,597.81","341,653",4.00000,1.3791,1.02%,"$1,776.70",0.0030,$40.46,0.1307,$85.70,0.0617,"1,735",#N/A
9/20/2011,$6.11,"116,750.98",,,,5.46001,6.79500,5.45110,6.11191,"$713,430.51","339,001",4.46880,1.3664,-0.09%,"$1,806.90",0.0034,$39.18,0.1559,$86.89,0.0703,"1,783",#N/A
9/21/2011,$5.63,"68,164.47",,,,6.11191,6.28664,5.06000,5.61140,"$383,918.85","414,519",4.06699,1.3661,-1.00%,"$1,805.80",0.0031,$40.25,0.1399,$85.92,0.0655,"1,874",#N/A
9/22/2011,$5.54,"31,651.00",,,,5.61140,5.83001,5.29000,5.42781,"$175,258.58","314,771",4.08001,1.3691,2.83%,"$1,739.40",0.0032,$37.85,0.1464,$80.51,0.0688,"1,830",#N/A
9/23/2011,$5.61,"55,667.98",,,,5.42781,5.70653,5.41450,5.54514,"$312,415.09","241,895",4.22676,1.3510,2.89%,"$1,637.70",0.0034,$32.90,0.1705,$79.85,0.0703,"1,844",#N/A
9/24/2011,$5.45,"17,944.23",,,,5.54514,5.64100,5.32010,5.46829,"$97,847.53","337,969",4.10000,1.3502,1.22%,"$1,637.70",0.0033,$32.90,0.1657,$79.85,0.0683,"1,300",#N/A
9/25/2011,$5.41,"9,487.26",,,,5.46829,5.49000,5.32199,5.33000,"$51,288.09","238,157",4.00000,1.3500,1.30%,"$1,637.70",0.0033,$32.90,0.1644,$79.85,0.0678,"1,151",#N/A
9/26/2011,$4.96,"56,072.39",,,,5.33000,5.40000,4.72100,4.86969,"$277,987.41","346,174",3.70000,1.3506,2.55%,"$1,592.70",0.0031,$28.16,0.1761,$80.24,0.0618,"1,732",#N/A
9/27/2011,$4.92,"24,645.37",,,,4.86969,5.13018,4.78100,4.91560,"$121,363.66","370,803",3.67500,1.3464,0.66%,"$1,650.60",0.0030,$33.50,0.1469,$84.45,0.0583,"1,585",#N/A
9/28/2011,$4.77,"30,625.21",,,,4.91560,4.96900,4.62500,4.77247,"$146,110.79","390,599",3.58999,1.3558,1.95%,"$1,616.10",0.0030,$31.04,0.1537,$81.21,0.0587,"1,496",#N/A
9/29/2011,$4.74,"14,092.89",,,,4.77247,4.80000,4.67420,4.77935,"$66,817.43","348,551",3.55000,1.3596,0.98%,"$1,615.50",0.0029,$30.19,0.1570,$82.14,0.0577,"1,513",#N/A
9/30/2011,$5.02,"41,459.07",Sep. 2011,$5.95,"147,565",4.77935,5.35000,4.74300,4.72202,"$208,038.79","282,245",3.85000,1.3598,9.80%,"$1,620.40",0.0031,$30.45,0.1649,$79.20,0.0634,"1,402",#N/A
10/1/2011,$5.05,"23,460.74",,,,5.14009,5.24919,4.86125,5.03241,"$118,531.63","310,744",3.81000,1.3507,2.21%,"$1,620.40",0.0031,$30.45,0.1658,$79.20,0.0638,"1,236",#N/A
10/2/2011,$4.98,"10,457.31",,,,5.03241,5.10000,4.91000,5.02701,"$52,128.13","434,779",3.78080,1.3387,0.68%,"$1,620.40",0.0031,$30.45,0.1635,$79.20,0.0629,"1,173",#N/A
10/3/2011,$4.97,"17,289.25",,,,5.02701,5.03990,4.88889,5.02401,"$85,880.89","389,637",3.70000,1.3381,-1.48%,"$1,656.00",0.0030,$31.05,0.1601,$77.61,0.0640,"1,653",#N/A
10/4/2011,$4.96,"15,793.44",,,,5.02401,5.02500,4.91930,4.96000,"$78,377.78","371,051",3.75000,1.3316,0.67%,"$1,614.70",0.0031,$30.60,0.1621,$75.67,0.0655,"1,462",#N/A
10/5/2011,$4.90,"17,586.46",,,,4.96000,5.02500,4.83120,4.87000,"$86,107.56","453,881",3.67600,1.3218,-0.23%,"$1,640.30",0.0030,$28.69,0.1708,$79.68,0.0615,"1,356",#N/A
10/6/2011,$4.69,"54,773.49",,,,4.87000,4.90000,4.49890,4.73443,"$256,723.57","429,374",3.55000,1.3319,-0.13%,"$1,651.90",0.0028,$31.80,0.1475,$82.59,0.0568,"1,576",#N/A
10/7/2011,$4.29,"97,547.35",,,,4.73443,4.79580,3.78190,4.27280,"$418,394.50","466,382",3.29279,1.3360,2.87%,"$1,634.50",0.0026,$31.98,0.1341,$82.98,0.0517,"1,641",#N/A
10/8/2011,$4.03,"39,611.94",,,,4.27280,4.33990,3.82500,4.00753,"$159,656.31","324,504",2.89000,1.3433,-3.23%,"$1,634.50",0.0025,$31.98,0.1260,$82.98,0.0486,"1,506",#N/A
10/9/2011,$4.19,"37,920.06",,,,4.00753,4.38900,4.00757,4.10288,"$158,762.15","312,208",2.97817,1.3377,-2.99%,"$1,634.50",0.0026,$31.98,0.1310,$82.98,0.0505,"1,467",#N/A
10/10/2011,$4.10,"16,858.24",,,,4.10288,4.20000,4.01040,4.10000,"$69,188.53","296,865",3.09001,1.3375,0.80%,"$1,669.60",0.0025,$32.23,0.1272,$85.41,0.0480,"1,570",#N/A
10/11/2011,$3.95,"41,104.08",,,,4.10000,4.10001,3.84962,3.93080,"$162,268.54","333,200",2.92900,1.3540,0.88%,"$1,659.70",0.0024,$31.37,0.1259,$85.81,0.0460,"2,105",#N/A
10/12/2011,$4.07,"69,399.53",,,,3.93080,4.45000,3.90100,4.15000,"$282,490.41","339,241",3.06001,1.3630,0.50%,"$1,681.30",0.0024,$32.89,0.1237,$85.57,0.0476,"2,189",#N/A
10/13/2011,$4.08,"19,706.17",,,,4.15000,4.20000,4.00200,4.04615,"$80,377.30","306,799",2.96000,1.3716,0.34%,"$1,667.30",0.0024,$31.97,0.1276,$84.23,0.0484,"2,371",#N/A
10/14/2011,$4.01,"20,054.55",,,,4.04615,4.11455,3.94810,3.98791,"$80,464.14","270,082",2.97000,1.3765,2.45%,"$1,681.80",0.0024,$31.82,0.1260,$86.80,0.0462,"1,604",#N/A
10/15/2011,$3.89,"42,092.42",,,,3.98791,4.05000,3.70888,3.84214,"$163,851.32","402,600",2.76001,1.3805,-0.84%,"$1,681.80",0.0023,$31.82,0.1223,$86.80,0.0448,"1,629",#N/A
10/16/2011,$3.64,"36,200.88",,,,3.84214,3.89750,3.40000,3.55701,"$131,714.03","233,069",2.58719,1.3881,0.95%,"$1,681.80",0.0022,$31.82,0.1144,$86.80,0.0419,"1,294",#N/A
10/17/2011,$2.85,"207,426.66",,,,3.55701,3.74000,2.26000,2.55998,"$591,902.27","451,457",1.92099,1.3880,3.99%,"$1,675.50",0.0017,$32.30,0.0882,$86.38,0.0330,"1,979",#N/A
10/18/2011,$2.62,"87,859.09",,,,2.55998,2.90000,2.31000,2.41901,"$229,826.44","406,424",1.75420,1.3822,0.23%,"$1,651.70",0.0016,$31.00,0.0845,$88.34,0.0297,"1,905",#N/A
10/19/2011,$2.28,"101,864.85",,,,2.41901,2.53600,2.04010,2.27000,"$232,324.75","274,846",1.62000,1.3733,-2.03%,"$1,646.00",0.0014,$31.97,0.0713,$86.11,0.0265,"2,019",#N/A
10/20/2011,$2.31,"48,859.48",,,,2.27000,2.39082,2.22000,2.34801,"$113,046.14","321,171",1.74045,1.3788,2.16%,"$1,611.90",0.0014,$30.79,0.0750,$85.30,0.0271,"1,796",#N/A
10/21/2011,$2.54,"72,971.11",,,,2.34801,2.72002,2.32699,2.57000,"$185,287.39","446,049",1.81000,1.3746,-3.29%,"$1,635.10",0.0016,$30.80,0.0825,$87.40,0.0291,"1,578",#N/A
10/22/2011,$3.01,"120,163.91",,,,2.57000,3.30000,2.55150,3.15880,"$361,119.44","615,136",2.25575,1.3808,-1.41%,"$1,635.10",0.0018,$30.80,0.0977,$87.40,0.0344,"1,481",#N/A
10/23/2011,$3.08,"37,044.29",,,,3.15880,3.20000,2.95000,3.17000,"$114,141.14","557,222",2.27400,1.3895,-0.33%,"$1,635.10",0.0019,$30.80,0.1000,$87.40,0.0352,"1,289",#N/A
10/24/2011,$2.81,"92,232.43",,,,3.17000,3.19480,2.48100,2.54500,"$258,830.28","417,449",1.87202,1.3889,2.12%,"$1,651.50",0.0017,$31.70,0.0886,$91.27,0.0308,"1,724",#N/A
10/25/2011,$2.74,"101,412.11",,,,2.54500,3.04000,2.44034,2.77000,"$278,159.07","354,032",2.00000,1.3884,0.24%,"$1,699.60",0.0016,$32.00,0.0856,$93.17,0.0294,"1,441",#N/A
10/26/2011,$2.75,"29,400.74",,,,2.77000,2.84850,2.65020,2.77302,"$80,877.10","354,289",1.98000,1.3916,-0.64%,"$1,722.70",0.0016,$33.30,0.0826,$90.20,0.0305,"1,681",#N/A
10/27/2011,$2.92,"58,696.10",,,,2.77302,3.09000,2.73110,3.04001,"$171,312.37","616,114",2.16000,1.3906,-1.21%,"$1,746.70",0.0017,$33.55,0.0870,$93.96,0.0311,"1,503",#N/A
10/28/2011,$3.11,"52,365.19",,,,3.04001,3.25500,2.90501,3.18999,"$162,799.02","464,194",2.32921,1.4040,2.45%,"$1,747.20",0.0018,$35.42,0.0878,$93.32,0.0333,"1,467",#N/A
10/29/2011,$3.54,"79,542.90",,,,3.18999,3.82717,3.14000,3.58113,"$281,957.99","467,306",2.57400,1.4169,1.81%,"$1,747.20",0.0020,$35.42,0.0999,$93.32,0.0379,"1,164",#N/A
10/30/2011,$3.38,"50,686.73",,,,3.58113,3.65026,3.20000,3.27000,"$171,427.93","217,988",2.30300,1.4149,-0.35%,"$1,747.20",0.0019,$35.42,0.0954,$93.32,0.0362,"1,177",#N/A
10/31/2011,$3.19,"30,980.52",Oct. 2011,$3.64,"151,314",3.27000,3.31589,3.06600,3.24801,"$98,715.60","226,517",2.30082,1.4147,0.21%,"$1,725.20",0.0018,$34.24,0.0932,$93.19,0.0342,"1,398",#N/A
11/1/2011,$3.19,"37,893.47",,,,3.24801,3.35000,3.07001,3.15000,"$120,727.90","671,779",2.31970,1.4014,3.10%,"$1,711.80",0.0019,$32.97,0.0968,$92.19,0.0346,"1,343",#N/A
11/2/2011,$3.23,"32,311.05",,,,3.15000,3.44000,3.14100,3.25429,"$104,522.19","403,170",2.42000,1.3757,2.25%,"$1,729.60",0.0019,$33.83,0.0955,$92.51,0.0349,"1,612",#N/A
11/3/2011,$3.21,"24,520.65",,,,3.25429,3.28000,3.10000,3.15200,"$78,756.92","357,650",2.31000,1.3742,0.71%,"$1,765.10",0.0018,$34.72,0.0925,$94.07,0.0341,"1,222",#N/A
11/4/2011,$3.13,"39,513.13",,,,3.15200,3.21000,3.01111,3.10900,"$123,573.79","346,464",2.27000,1.3742,0.33%,"$1,756.10",0.0018,$33.95,0.0922,$94.26,0.0332,"1,210",#N/A
11/5/2011,$3.01,"52,964.48",,,,3.10900,3.14999,2.85000,2.97002,"$159,571.85","368,120",2.17559,1.3800,1.08%,"$1,756.10",0.0017,$33.95,0.0887,$94.26,0.0319,884,#N/A
11/6/2011,$2.96,"17,232.27",,,,2.97002,2.99990,2.92000,2.95959,"$51,037.09","242,378",2.17001,1.3789,1.09%,"$1,756.10",0.0017,$33.95,0.0872,$94.26,0.0314,896,"174,654"
11/7/2011,$3.00,"23,992.23",,,,2.95959,3.03248,2.95000,3.00677,"$71,961.10","234,510",2.21000,1.3788,1.33%,"$1,791.10",0.0017,$34.48,0.0870,$95.52,0.0314,"1,063","219,071"
11/8/2011,$3.09,"60,336.67",,,,3.00677,3.21000,3.00579,3.03501,"$186,440.21","864,461",2.23440,1.3763,1.31%,"$1,799.20",0.0017,$34.64,0.0892,$96.80,0.0319,"1,262","213,231"
11/9/2011,$3.00,"52,195.11",,,,3.03501,3.11000,2.88655,2.95001,"$156,655.47","1,193,440",2.15000,1.3777,0.41%,"$1,791.60",0.0017,$34.58,0.0868,$95.74,0.0313,"1,273","214,894"
11/10/2011,$2.87,"33,928.76",,,,2.95001,2.96900,2.80011,2.83993,"$97,395.49","389,487",2.11663,1.3720,2.21%,"$1,759.60",0.0016,$33.71,0.0851,$97.78,0.0294,"1,559","238,069"
11/11/2011,$2.97,"44,853.17",,,,2.83993,3.10998,2.82300,3.08001,"$133,312.05","333,985",2.22000,1.3567,-2.26%,"$1,788.10",0.0017,$33.77,0.0879,$98.99,0.0300,"1,241","237,978"
11/12/2011,$3.06,"20,383.26",,,,3.08001,3.11000,3.01000,3.03099,"$62,326.05","259,102",2.16637,1.3657,-2.45%,"$1,788.10",0.0017,$33.77,0.0906,$98.99,0.0309,"1,059","197,654"
11/13/2011,$3.00,"9,625.00",,,,3.03099,3.04998,2.95100,2.99686,"$28,888.03","275,344",2.17000,1.3751,-0.43%,"$1,788.10",0.0017,$33.77,0.0888,$98.99,0.0303,997,"206,010"
11/14/2011,$2.51,"382,186.83",,,,2.99686,2.99573,2.09995,2.22000,"$957,693.93","312,461",1.57780,1.3756,-2.28%,"$1,778.40",0.0014,$34.38,0.0730,$98.14,0.0256,"1,372","236,023"
11/15/2011,$2.30,"76,420.88",,,,2.22000,2.49000,2.11000,2.32896,"$175,520.98","385,370",1.71762,1.3708,1.09%,"$1,782.20",0.0013,$34.02,0.0676,$99.37,0.0231,"1,195","229,996"
11/16/2011,$2.46,"44,208.85",,,,2.32896,2.60031,2.30100,2.56035,"$108,654.69","1,877,613",1.92161,1.3579,1.88%,"$1,774.30",0.0014,$34.45,0.0714,$102.59,0.0240,"1,103","184,685"
11/17/2011,$2.23,"117,276.75",,,,2.56035,2.58852,1.99400,2.25000,"$261,039.94","2,858,886",1.69416,1.3495,1.59%,"$1,720.20",0.0013,$33.30,0.0670,$98.82,0.0226,"1,178","198,238"
11/18/2011,$2.14,"98,135.59",,,,2.25000,2.38998,2.00000,2.04999,"$210,125.46","5,136,996",1.52078,1.3476,-0.03%,"$1,725.10",0.0012,$32.25,0.0664,$97.41,0.0220,"1,179","223,729"
11/19/2011,$2.17,"78,301.16",,,,2.04999,2.26000,1.99998,2.19585,"$169,806.11","4,105,280",1.61813,1.3507,-0.47%,"$1,725.10",0.0013,$32.25,0.0673,$97.41,0.0223,"1,066","211,143"
11/20/2011,$2.28,"79,731.04",,,,2.19585,2.49900,2.15000,2.20000,"$182,015.99","1,958,849",1.63600,1.3526,0.58%,"$1,725.10",0.0013,$32.25,0.0707,$97.41,0.0234,938,"194,574"
11/21/2011,$2.23,"41,727.08",,,,2.20000,2.31125,2.17000,2.29400,"$93,197.44","1,796,249",1.73213,1.3524,2.07%,"$1,678.60",0.0013,$30.90,0.0722,$96.92,0.0230,"1,213","207,478"
11/22/2011,$2.31,"34,208.37",,,,2.29400,2.35000,2.25000,2.32890,"$78,934.49","3,512,090",1.75000,1.3497,1.40%,"$1,702.40",0.0014,$31.85,0.0725,$98.01,0.0236,"1,157","206,315"
11/23/2011,$2.32,"39,998.19",,,,2.32890,2.38000,2.27000,2.33209,"$92,955.46","1,556,254",1.70000,1.3509,-1.55%,"$1,695.90",0.0014,$31.51,0.0736,$96.17,0.0241,"1,201","175,842"
11/24/2011,$2.42,"87,264.60",,,,2.33209,2.56000,2.30526,2.43210,"$211,558.58","1,481,015",1.85000,1.3430,2.11%,"$1,695.90",0.0014,$31.94,0.0758,$96.17,0.0252,953,"141,918"
11/25/2011,$2.47,"44,404.70",,,,2.43210,2.52779,2.37400,2.50612,"$109,592.19","676,349",1.82515,1.3360,-2.78%,"$1,685.70",0.0015,$31.24,0.0791,$96.77,0.0255,917,"146,942"
11/26/2011,$2.48,"36,118.53",,,,2.50612,2.53125,2.41041,2.47003,"$89,621.87","2,154,058",1.85230,1.3284,-0.38%,"$1,685.70",0.0015,$31.24,0.0794,$96.77,0.0256,666,"132,684"
11/27/2011,$2.46,"22,727.06",,,,2.47003,2.49000,2.42331,2.47991,"$55,832.77","1,799,564",1.85231,1.3240,-1.12%,"$1,685.70",0.0015,$31.24,0.0787,$96.77,0.0254,791,"144,691"
